row_index,sample_id,temperature,temperature_index,replicate_index,chain_index,chain_id,seed,initial_state,production_sweep_number,sample_index_within_chain,split_name,energy_per_spin,signed_magnetisation,absolute_magnetisation,acceptance_fraction
3152,d25_t10_r03_s002,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,120,2,validation,-1.46,-0.795,0.795,0.16793749999999996
3153,d25_t10_r03_s003,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,160,3,validation,-1.31,-0.645,0.645,0.17875000000000002
3154,d25_t10_r03_s004,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,200,4,validation,-1.69,-0.905,0.905,0.175375
3155,d25_t10_r03_s005,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,240,5,validation,-1.39,-0.57,0.57,0.15756250000000002
3156,d25_t10_r03_s006,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,280,6,validation,-1.12,-0.31,0.31,0.264375
3157,d25_t10_r03_s007,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,320,7,validation,-1.25,-0.26,0.26,0.23999999999999994
3158,d25_t10_r03_s008,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,360,8,validation,-1.4,-0.655,0.655,0.22231249999999997
3159,d25_t10_r03_s009,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,400,9,validation,-1.28,-0.535,0.535,0.23262500000000003
3160,d25_t10_r03_s010,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,440,10,validation,-1.13,-0.305,0.305,0.242625
3161,d25_t10_r03_s011,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,480,11,validation,-1.63,-0.73,0.73,0.26731249999999995
3162,d25_t10_r03_s012,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,520,12,validation,-1.32,-0.67,0.67,0.18775000000000003
3163,d25_t10_r03_s013,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,560,13,validation,-1.66,-0.835,0.835,0.17056249999999998
3164,d25_t10_r03_s014,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,600,14,validation,-1.62,-0.835,0.835,0.16524999999999995
3165,d25_t10_r03_s015,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,640,15,validation,-1.4,-0.6,0.6,0.14831249999999999
3166,d25_t10_r03_s016,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,680,16,validation,-1.47,-0.79,0.79,0.20924999999999994
3167,d25_t10_r03_s017,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,720,17,validation,-1.53,-0.81,0.81,0.175125
3168,d25_t10_r03_s018,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,760,18,validation,-1.62,-0.865,0.865,0.17518750000000002
3169,d25_t10_r03_s019,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,800,19,validation,-1.44,-0.725,0.725,0.187
3170,d25_t10_r03_s020,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,840,20,validation,-1.46,-0.77,0.77,0.18193750000000003
3171,d25_t10_r03_s021,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,880,21,validation,-1.44,-0.655,0.655,0.21331250000000002
3172,d25_t10_r03_s022,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,920,22,validation,-1.6,-0.85,0.85,0.2026875
3173,d25_t10_r03_s023,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,960,23,validation,-1.56,-0.865,0.865,0.1343125
3174,d25_t10_r03_s024,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1000,24,validation,-1.34,-0.715,0.715,0.170375
3175,d25_t10_r03_s025,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1040,25,validation,-1.41,-0.745,0.745,0.21349999999999997
3176,d25_t10_r03_s026,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1080,26,validation,-1.42,-0.64,0.64,0.19143749999999998
3177,d25_t10_r03_s027,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1120,27,validation,-1.19,-0.495,0.495,0.26681250000000006
3178,d25_t10_r03_s028,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1160,28,validation,-1.35,-0.655,0.655,0.22349999999999995
3179,d25_t10_r03_s029,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1200,29,validation,-1.51,-0.805,0.805,0.18925
3180,d25_t10_r03_s030,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1240,30,validation,-1.37,-0.72,0.72,0.1666875
3181,d25_t10_r03_s031,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1280,31,validation,-1.54,-0.83,0.83,0.152
3182,d25_t10_r03_s032,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1320,32,validation,-1.75,-0.91,0.91,0.14024999999999999
3183,d25_t10_r03_s033,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1360,33,validation,-1.46,-0.74,0.74,0.16700000000000004
3184,d25_t10_r03_s034,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1400,34,validation,-1.53,-0.805,0.805,0.1626875
3185,d25_t10_r03_s035,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1440,35,validation,-1.55,-0.805,0.805,0.1975
3186,d25_t10_r03_s036,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1480,36,validation,-1.63,-0.88,0.88,0.21618749999999998
3187,d25_t10_r03_s037,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1520,37,validation,-1.24,-0.28,0.28,0.23149999999999998
3188,d25_t10_r03_s038,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1560,38,validation,-1.21,-0.13,0.13,0.26399999999999996
3189,d25_t10_r03_s039,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1600,39,validation,-1.38,-0.125,0.125,0.2516875000000001
3190,d25_t10_r03_s040,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1640,40,validation,-1.28,0.385,0.385,0.26949999999999996
3191,d25_t10_r03_s041,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1680,41,validation,-1.49,0.77,0.77,0.23293750000000002
3192,d25_t10_r03_s042,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1720,42,validation,-1.47,0.81,0.81,0.21250000000000005
3193,d25_t10_r03_s043,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1760,43,validation,-1.33,0.58,0.58,0.16612500000000002
3194,d25_t10_r03_s044,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1800,44,validation,-1.47,0.81,0.81,0.19024999999999997
3195,d25_t10_r03_s045,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1840,45,validation,-1.21,0.415,0.415,0.19256250000000003
3196,d25_t10_r03_s046,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1880,46,validation,-1.25,0.43,0.43,0.2339375
3197,d25_t10_r03_s047,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1920,47,validation,-1.47,0.805,0.805,0.2130625
3198,d25_t10_r03_s048,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,1960,48,validation,-1.33,0.645,0.645,0.188625
3199,d25_t10_r03_s049,2.29,10,3,63,ising2d_t10_r03_seed25064,25064,down,2000,49,validation,-1.57,0.675,0.675,0.22312499999999996
3200,d25_t10_r04_s000,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,40,0,test,-1.52,-0.83,0.83,0.12168749999999999
3201,d25_t10_r04_s001,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,80,1,test,-1.37,-0.73,0.73,0.1975
3202,d25_t10_r04_s002,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,120,2,test,-1.5,-0.82,0.82,0.17300000000000001
3203,d25_t10_r04_s003,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,160,3,test,-1.1,-0.475,0.475,0.21306250000000002
3204,d25_t10_r04_s004,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,200,4,test,-1.62,-0.85,0.85,0.20256249999999998
3205,d25_t10_r04_s005,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,240,5,test,-1.49,-0.705,0.705,0.1806875
3206,d25_t10_r04_s006,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,280,6,test,-1.36,-0.615,0.615,0.23074999999999993
3207,d25_t10_r04_s007,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,320,7,test,-1.72,-0.895,0.895,0.18824999999999995
3208,d25_t10_r04_s008,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,360,8,test,-1.51,-0.76,0.76,0.15431250000000002
3209,d25_t10_r04_s009,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,400,9,test,-1.3,-0.73,0.73,0.203125
3210,d25_t10_r04_s010,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,440,10,test,-1.61,-0.855,0.855,0.17168750000000002
3211,d25_t10_r04_s011,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,480,11,test,-1.23,-0.66,0.66,0.1813125
3212,d25_t10_r04_s012,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,520,12,test,-1.4,-0.74,0.74,0.217625
3213,d25_t10_r04_s013,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,560,13,test,-1.25,-0.66,0.66,0.2045
3214,d25_t10_r04_s014,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,600,14,test,-1.28,-0.68,0.68,0.18300000000000002
3215,d25_t10_r04_s015,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,640,15,test,-1.52,-0.745,0.745,0.1760625
3216,d25_t10_r04_s016,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,680,16,test,-1.58,-0.855,0.855,0.1655
3217,d25_t10_r04_s017,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,720,17,test,-1.48,-0.765,0.765,0.18825000000000006
3218,d25_t10_r04_s018,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,760,18,test,-1.34,-0.485,0.485,0.236
3219,d25_t10_r04_s019,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,800,19,test,-1.27,-0.615,0.615,0.2540000000000001
3220,d25_t10_r04_s020,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,840,20,test,-1.38,-0.725,0.725,0.19449999999999995
3221,d25_t10_r04_s021,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,880,21,test,-1.48,-0.74,0.74,0.19131250000000005
3222,d25_t10_r04_s022,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,920,22,test,-1.37,-0.505,0.505,0.18581250000000005
3223,d25_t10_r04_s023,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,960,23,test,-1.23,-0.335,0.335,0.22337500000000002
3224,d25_t10_r04_s024,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1000,24,test,-1.42,-0.77,0.77,0.2276875
3225,d25_t10_r04_s025,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1040,25,test,-1.69,-0.905,0.905,0.17893750000000003
3226,d25_t10_r04_s026,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1080,26,test,-1.5,-0.785,0.785,0.18962500000000004
3227,d25_t10_r04_s027,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1120,27,test,-1.68,-0.89,0.89,0.18118750000000003
3228,d25_t10_r04_s028,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1160,28,test,-1.32,-0.74,0.74,0.18887500000000007
3229,d25_t10_r04_s029,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1200,29,test,-1.76,-0.915,0.915,0.17193750000000002
3230,d25_t10_r04_s030,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1240,30,test,-1.58,-0.85,0.85,0.1780625
3231,d25_t10_r04_s031,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1280,31,test,-1.35,-0.655,0.655,0.1839375
3232,d25_t10_r04_s032,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1320,32,test,-1.48,-0.705,0.705,0.18887499999999996
3233,d25_t10_r04_s033,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1360,33,test,-1.45,-0.815,0.815,0.19887500000000005
3234,d25_t10_r04_s034,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1400,34,test,-1.48,-0.805,0.805,0.16624999999999995
3235,d25_t10_r04_s035,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1440,35,test,-1.39,-0.745,0.745,0.19237499999999996
3236,d25_t10_r04_s036,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1480,36,test,-1.46,-0.72,0.72,0.1935625
3237,d25_t10_r04_s037,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1520,37,test,-1.35,-0.665,0.665,0.19731250000000003
3238,d25_t10_r04_s038,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1560,38,test,-1.33,-0.72,0.72,0.16531249999999997
3239,d25_t10_r04_s039,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1600,39,test,-1.21,-0.585,0.585,0.23518749999999997
3240,d25_t10_r04_s040,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1640,40,test,-1.51,-0.765,0.765,0.17600000000000002
3241,d25_t10_r04_s041,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1680,41,test,-1.33,-0.665,0.665,0.18649999999999997
3242,d25_t10_r04_s042,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1720,42,test,-1.5,-0.8,0.8,0.1841875
3243,d25_t10_r04_s043,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1760,43,test,-1.71,-0.915,0.915,0.1319375
3244,d25_t10_r04_s044,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1800,44,test,-1.32,-0.615,0.615,0.189
3245,d25_t10_r04_s045,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1840,45,test,-1.21,-0.155,0.155,0.246
3246,d25_t10_r04_s046,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1880,46,test,-1.12,-0.14,0.14,0.2936875
3247,d25_t10_r04_s047,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1920,47,test,-1.32,-0.465,0.465,0.23468749999999988
3248,d25_t10_r04_s048,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,1960,48,test,-1.38,-0.4,0.4,0.2655624999999999
3249,d25_t10_r04_s049,2.29,10,4,64,ising2d_t10_r04_seed25082,25082,up,2000,49,test,-1.18,0.045,0.045,0.26818749999999997
3250,d25_t10_r05_s000,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,40,0,test,-1.36,-0.595,0.595,0.22306250000000002
3251,d25_t10_r05_s001,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,80,1,test,-1.44,-0.68,0.68,0.22131249999999997
3252,d25_t10_r05_s002,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,120,2,test,-1.22,-0.62,0.62,0.216625
3253,d25_t10_r05_s003,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,160,3,test,-1.32,-0.585,0.585,0.24918749999999995
3254,d25_t10_r05_s004,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,200,4,test,-1.17,-0.525,0.525,0.22212500000000004
3255,d25_t10_r05_s005,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,240,5,test,-1.38,-0.765,0.765,0.22449999999999992
3256,d25_t10_r05_s006,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,280,6,test,-1.33,-0.7,0.7,0.20231249999999998
3257,d25_t10_r05_s007,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,320,7,test,-1.75,-0.905,0.905,0.16443749999999996
3258,d25_t10_r05_s008,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,360,8,test,-1.68,-0.895,0.895,0.14350000000000002
3259,d25_t10_r05_s009,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,400,9,test,-1.59,-0.835,0.835,0.17187500000000006
3260,d25_t10_r05_s010,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,440,10,test,-1.62,-0.865,0.865,0.14587499999999995
3261,d25_t10_r05_s011,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,480,11,test,-1.45,-0.79,0.79,0.1495625
3262,d25_t10_r05_s012,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,520,12,test,-1.44,-0.755,0.755,0.17081250000000006
3263,d25_t10_r05_s013,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,560,13,test,-1.46,-0.74,0.74,0.1525625
3264,d25_t10_r05_s014,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,600,14,test,-1.28,-0.685,0.685,0.21343749999999995
3265,d25_t10_r05_s015,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,640,15,test,-1.35,-0.685,0.685,0.196
3266,d25_t10_r05_s016,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,680,16,test,-1.41,-0.735,0.735,0.22024999999999997
3267,d25_t10_r05_s017,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,720,17,test,-1.53,-0.835,0.835,0.17087500000000005
3268,d25_t10_r05_s018,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,760,18,test,-1.19,-0.565,0.565,0.217375
3269,d25_t10_r05_s019,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,800,19,test,-1.33,-0.6,0.6,0.21368750000000003
3270,d25_t10_r05_s020,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,840,20,test,-1.18,-0.37,0.37,0.240625
3271,d25_t10_r05_s021,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,880,21,test,-1.43,-0.69,0.69,0.21837500000000004
3272,d25_t10_r05_s022,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,920,22,test,-1.48,-0.835,0.835,0.18018750000000003
3273,d25_t10_r05_s023,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,960,23,test,-1.35,-0.74,0.74,0.1584375
3274,d25_t10_r05_s024,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1000,24,test,-1.62,-0.83,0.83,0.16649999999999998
3275,d25_t10_r05_s025,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1040,25,test,-1.43,-0.755,0.755,0.1898125
3276,d25_t10_r05_s026,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1080,26,test,-1.4,-0.7,0.7,0.1679375
3277,d25_t10_r05_s027,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1120,27,test,-1.38,-0.515,0.515,0.21356249999999996
3278,d25_t10_r05_s028,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1160,28,test,-1.46,-0.73,0.73,0.2074375
3279,d25_t10_r05_s029,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1200,29,test,-1.46,-0.78,0.78,0.16987499999999997
3280,d25_t10_r05_s030,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1240,30,test,-1.56,-0.845,0.845,0.16106250000000003
3281,d25_t10_r05_s031,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1280,31,test,-1.52,-0.815,0.815,0.15050000000000002
3282,d25_t10_r05_s032,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1320,32,test,-1.47,-0.83,0.83,0.1798125
3283,d25_t10_r05_s033,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1360,33,test,-1.44,-0.655,0.655,0.2004375
3284,d25_t10_r05_s034,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1400,34,test,-1.43,-0.785,0.785,0.18912500000000002
3285,d25_t10_r05_s035,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1440,35,test,-1.52,-0.835,0.835,0.163625
3286,d25_t10_r05_s036,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1480,36,test,-1.43,-0.665,0.665,0.177375
3287,d25_t10_r05_s037,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1520,37,test,-1.22,-0.325,0.325,0.2485
3288,d25_t10_r05_s038,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1560,38,test,-1.27,-0.485,0.485,0.252375
3289,d25_t10_r05_s039,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1600,39,test,-1.59,-0.835,0.835,0.22812500000000005
3290,d25_t10_r05_s040,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1640,40,test,-1.32,-0.615,0.615,0.19987500000000005
3291,d25_t10_r05_s041,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1680,41,test,-1.03,-0.195,0.195,0.28474999999999995
3292,d25_t10_r05_s042,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1720,42,test,-1.23,-0.56,0.56,0.24743750000000006
3293,d25_t10_r05_s043,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1760,43,test,-1.01,-0.345,0.345,0.2695625000000001
3294,d25_t10_r05_s044,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1800,44,test,-1.29,-0.57,0.57,0.24631249999999993
3295,d25_t10_r05_s045,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1840,45,test,-1.19,-0.14,0.14,0.22974999999999995
3296,d25_t10_r05_s046,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1880,46,test,-1.21,0.055,0.055,0.27131249999999996
3297,d25_t10_r05_s047,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1920,47,test,-1.2,0.06,0.06,0.2518125
3298,d25_t10_r05_s048,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,1960,48,test,-1.16,0.125,0.125,0.28818749999999993
3299,d25_t10_r05_s049,2.29,10,5,65,ising2d_t10_r05_seed25100,25100,down,2000,49,test,-1.13,0.44,0.44,0.28468750000000004
3300,d25_t11_r00_s000,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,40,0,train,-1.37,0.74,0.74,0.1953749999999999
3301,d25_t11_r00_s001,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,80,1,train,-1.24,0.465,0.465,0.21193750000000003
3302,d25_t11_r00_s002,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,120,2,train,-1.32,0.47,0.47,0.2169375
3303,d25_t11_r00_s003,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,160,3,train,-1.41,0.72,0.72,0.24300000000000002
3304,d25_t11_r00_s004,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,200,4,train,-1.47,0.715,0.715,0.2030625
3305,d25_t11_r00_s005,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,240,5,train,-1.25,0.63,0.63,0.2018125
3306,d25_t11_r00_s006,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,280,6,train,-1.3,0.66,0.66,0.18612499999999998
3307,d25_t11_r00_s007,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,320,7,train,-1.15,0.42,0.42,0.22787499999999997
3308,d25_t11_r00_s008,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,360,8,train,-1.25,0.125,0.125,0.28106250000000005
3309,d25_t11_r00_s009,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,400,9,train,-1.04,-0.21,0.21,0.29818749999999994
3310,d25_t11_r00_s010,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,440,10,train,-1.37,0.025,0.025,0.2775625
3311,d25_t11_r00_s011,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,480,11,train,-1.47,-0.755,0.755,0.25462499999999993
3312,d25_t11_r00_s012,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,520,12,train,-1.57,-0.795,0.795,0.17750000000000005
3313,d25_t11_r00_s013,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,560,13,train,-1.49,-0.74,0.74,0.20618750000000002
3314,d25_t11_r00_s014,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,600,14,train,-1.1,-0.485,0.485,0.21418750000000003
3315,d25_t11_r00_s015,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,640,15,train,-1.43,-0.75,0.75,0.23006249999999998
3316,d25_t11_r00_s016,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,680,16,train,-1.36,-0.56,0.56,0.210625
3317,d25_t11_r00_s017,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,720,17,train,-1.63,-0.81,0.81,0.19799999999999998
3318,d25_t11_r00_s018,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,760,18,train,-1.53,-0.84,0.84,0.16975
3319,d25_t11_r00_s019,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,800,19,train,-1.41,-0.74,0.74,0.17862500000000003
3320,d25_t11_r00_s020,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,840,20,train,-1.35,-0.74,0.74,0.23124999999999996
3321,d25_t11_r00_s021,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,880,21,train,-1.35,-0.74,0.74,0.19012500000000004
3322,d25_t11_r00_s022,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,920,22,train,-1.52,-0.755,0.755,0.22793750000000004
3323,d25_t11_r00_s023,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,960,23,train,-1.47,-0.815,0.815,0.163125
3324,d25_t11_r00_s024,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1000,24,train,-1.37,-0.615,0.615,0.20387499999999995
3325,d25_t11_r00_s025,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1040,25,train,-1.3,-0.68,0.68,0.20543749999999994
3326,d25_t11_r00_s026,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1080,26,train,-1.46,-0.7,0.7,0.25512500000000005
3327,d25_t11_r00_s027,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1120,27,train,-1.27,-0.51,0.51,0.24449999999999994
3328,d25_t11_r00_s028,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1160,28,train,-1.2,-0.02,0.02,0.274
3329,d25_t11_r00_s029,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1200,29,train,-1.2,-0.205,0.205,0.2951875
3330,d25_t11_r00_s030,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1240,30,train,-1.1,-0.345,0.345,0.28637499999999994
3331,d25_t11_r00_s031,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1280,31,train,-1.29,0.18,0.18,0.2806874999999999
3332,d25_t11_r00_s032,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1320,32,train,-1.3,0.51,0.51,0.27412500000000006
3333,d25_t11_r00_s033,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1360,33,train,-1.17,0.555,0.555,0.23543749999999997
3334,d25_t11_r00_s034,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1400,34,train,-1.58,0.875,0.875,0.20612499999999997
3335,d25_t11_r00_s035,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1440,35,train,-1.49,0.725,0.725,0.186125
3336,d25_t11_r00_s036,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1480,36,train,-1.6,0.86,0.86,0.18968749999999998
3337,d25_t11_r00_s037,2.32,11,0,66,ising2d_t11_r00_seed25011,25011,up,1520,37,train,-1.41,0.75,0.75,0.18524999999999997
